date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-10-12,246.875,247.453995,245.179001,245.307999,245.307999,17388300,17388300,-1.567,-0.63473,245.98,"October 12, 15",-0.0063473
2015-10-11,244.742004,247.242996,244.151993,247.050003,247.050003,16827300,16827300,2.308,0.94303,246.15,"October 11, 15",0.0094303
2015-10-10,243.740005,245.319,243.074005,244.940994,244.940994,15912700,15912700,1.20099,0.49273,244.44,"October 10, 15",0.0049273
2015-10-09,242.498001,244.227997,242.121994,243.931,243.931,17353100,17353100,1.433,0.59093,243.43,"October 09, 15",0.0059093
2015-10-08,243.074997,244.251007,242.179001,242.304001,242.304001,18515300,18515300,-0.770996,-0.31718,242.91,"October 08, 15",-0.0031718
2015-10-07,246.169998,246.681,242.585007,242.968994,242.968994,22999200,22999200,-3.201,-1.3,244.08,"October 07, 15",-0.013
2015-10-06,240.363998,246.934998,240.136002,246.063004,246.063004,27535100,27535100,5.69901,2.37,244.38,"October 06, 15",0.0237
2015-10-05,238.147003,240.382996,237.035004,240.382996,240.382996,23335900,23335900,2.23599,0.93891,239.27,"October 05, 15",0.0093891
2015-10-04,238.531006,238.968002,237.940002,238.259003,238.259003,12999000,12999000,-0.272003,-0.11403,238.39,"October 04, 15",-0.0011403
2015-10-03,237.201996,239.315002,236.944,238.729996,238.729996,16482700,16482700,1.528,0.64418,238.33,"October 03, 15",0.0064418
2015-10-02,237.264008,238.541,236.602997,237.292999,237.292999,19677900,19677900,0.028991,0.01221888,237.48,"October 02, 15",0.0001221888
2015-10-01,236.003998,238.445007,235.615997,237.548996,237.548996,20488800,20488800,1.545,0.65465,237.2,"October 01, 15",0.0065465
2015-09-30,236.639999,237.733994,235.628998,236.059998,236.059998,19743500,19743500,-0.580001,-0.2451,236.47,"September 30, 15",-0.002451
2015-09-29,239.016006,239.802002,235.927994,236.686996,236.686996,22691300,22691300,-2.32901,-0.97442,237.47,"September 29, 15",-0.0097442
2015-09-28,232.835999,239.339005,232.466995,239.141998,239.141998,24713000,24713000,6.306,2.71,236.98,"September 28, 15",0.0271
2015-09-27,234.139008,234.526001,232.475998,232.757004,232.757004,14179900,14179900,-1.382,-0.59025,233.25,"September 27, 15",-0.0059025
2015-09-26,235.076004,235.403,233.358002,234.339996,234.339996,13724100,13724100,-0.736008,-0.31309,234.37,"September 26, 15",-0.0031309
2015-09-25,234.362,237.427002,233.684006,235.143997,235.143997,22363600,22363600,0.781997,0.33367,235.42,"September 25, 15",0.0033367
2015-09-24,230.358002,235.649002,230.294998,234.529007,234.529007,25097800,25097800,4.17101,1.81,233.49,"September 24, 15",0.0181
2015-09-23,230.936005,231.835007,229.591003,230.283005,230.283005,17254100,17254100,-0.653,-0.28276,230.57,"September 23, 15",-0.0028276
2015-09-22,226.968994,232.386002,225.117004,230.617996,230.617996,25009300,25009300,3.649,1.61,229.37,"September 22, 15",0.0161
2015-09-21,231.216995,231.216995,226.520996,227.085007,227.085007,19678800,19678800,-4.13199,-1.79,228.27,"September 21, 15",-0.0179
2015-09-20,231.399002,232.365005,230.910004,231.212006,231.212006,14444700,14444700,-0.186996,-0.08081107,231.5,"September 20, 15",-0.0008081107
2015-09-19,232.858002,233.205002,231.089005,231.492996,231.492996,12712600,12712600,-1.36501,-0.5862,231.93,"September 19, 15",-0.005862
2015-09-18,233.520996,234.352997,232.184998,232.975006,232.975006,20242200,20242200,-0.54599,-0.23381,233.17,"September 18, 15",-0.0023381
2015-09-17,229.076004,230.285004,228.925995,229.809998,229.809998,18935400,18935400,0.733994,0.32042,229.67,"September 17, 15",0.0032042
2015-09-16,230.25,231.214996,227.401993,229.091003,229.091003,20144200,20144200,-1.159,-0.50336,229.24,"September 16, 15",-0.0050336
2015-09-15,230.492004,259.182007,229.822006,230.304001,230.304001,19177800,19177800,-0.188003,-0.08156595,239.77,"September 15, 15",-0.0008156595
2015-09-14,230.608994,232.440002,227.960999,230.643997,230.643997,20997800,20997800,0.035003,0.01517851,230.35,"September 14, 15",0.0001517851
2015-09-13,235.242004,235.934998,229.332001,230.511993,230.511993,18478800,18478800,-4.73001,-2.01,231.93,"September 13, 15",-0.0201
2015-09-12,239.854996,240.123993,234.753998,235.229004,235.229004,17962600,17962600,-4.62599,-1.93,236.7,"September 12, 15",-0.0193
2015-09-11,238.328995,241.169006,238.328995,240.106995,240.106995,19224700,19224700,1.778,0.74603,239.87,"September 11, 15",0.0074603
2015-09-10,238.335999,241.292999,235.791,238.477005,238.477005,21215500,21215500,0.141006,0.05916269,238.52,"September 10, 15",0.0005916269
2015-09-09,243.414993,244.416,237.820999,238.167999,238.167999,23635700,23635700,-5.24699,-2.16,240.13,"September 09, 15",-0.0216
2015-09-08,239.845993,245.781006,239.677994,243.606995,243.606995,26879200,26879200,3.761,1.57,243.02,"September 08, 15",0.0157
2015-09-07,239.934006,242.106003,238.722,239.847,239.847,21192200,21192200,-0.087006,-0.03626247,240.23,"September 07, 15",-0.0003626247
2015-09-06,234.869995,242.912003,234.681,239.839996,239.839996,25473700,25473700,4.97,2.12,239.14,"September 06, 15",0.0212
2015-09-05,230.199005,236.143005,229.442993,235.018997,235.018997,20671400,20671400,4.81999,2.09,233.53,"September 05, 15",0.0209
2015-09-04,227.214996,230.899994,227.050995,230.298004,230.298004,20962400,20962400,3.08301,1.36,229.42,"September 04, 15",0.0136
2015-09-03,229.324005,229.604996,226.667007,227.182999,227.182999,17482000,17482000,-2.14101,-0.93362,227.82,"September 03, 15",-0.0093362
2015-09-02,228.026993,230.576996,226.475006,229.283997,229.283997,18760400,18760400,1.257,0.55125,228.78,"September 02, 15",0.0055125
2015-09-01,230.255997,231.216003,226.860001,228.121002,228.121002,20575200,20575200,-2.135,-0.92723,228.73,"September 01, 15",-0.0092723
2015-08-31,229.113998,231.955994,225.914993,230.056,230.056,20710700,20710700,0.942002,0.41115,229.31,"August 31, 15",0.0041115
2015-08-30,229.895004,232.067993,226.246994,228.761002,228.761002,19412600,19412600,-1.134,-0.49327,229.03,"August 30, 15",-0.0049327
2015-08-29,231.548996,233.222,227.330002,229.779999,229.779999,17142500,17142500,-1.769,-0.76398,230.11,"August 29, 15",-0.0076398
2015-08-28,224.701004,235.218994,220.925995,231.395996,231.395996,31336600,31336600,6.69499,2.98,229.18,"August 28, 15",0.0298
2015-08-27,226.050003,228.643005,223.684006,224.768997,224.768997,21905400,21905400,-1.28101,-0.56669,225.7,"August 27, 15",-0.0056669
2015-08-26,222.076004,231.182999,220.203995,225.830994,225.830994,31808000,31808000,3.75499,1.69,225.74,"August 26, 15",0.0169
2015-08-25,210.067993,226.320999,199.567001,221.608994,221.608994,61089200,61089200,11.541,5.49,215.83,"August 25, 15",0.0549
2015-08-24,228.112,228.139008,210.442993,210.494995,210.494995,59220700,59220700,-17.61701,-7.72,216.36,"August 24, 15",-0.0772
2015-08-23,230.376007,232.705002,225.580002,228.169006,228.169006,18406600,18406600,-2.207,-0.958,228.82,"August 23, 15",-0.00958
2015-08-22,232.662003,234.957001,222.703995,230.389999,230.389999,23205900,23205900,-2.272,-0.97653,229.35,"August 22, 15",-0.0097653
2015-08-21,235.354996,236.432007,231.723999,232.569,232.569,23173800,23173800,-2.786,-1.18,233.58,"August 21, 15",-0.0118
2015-08-20,226.899002,237.365005,226.899002,235.350006,235.350006,32275000,32275000,8.451,3.72,233.2,"August 20, 15",0.0372
2015-08-19,225.671005,237.408997,222.766006,226.684006,226.684006,60869200,60869200,1.013,0.44888,228.95,"August 19, 15",0.0044888
2015-08-18,257.925995,257.993011,211.078995,211.078995,211.078995,42147200,42147200,-46.847,-18.16,226.72,"August 18, 15",-0.1816
2015-08-17,258.48999,260.505005,257.117004,257.976013,257.976013,21617900,21617900,-0.513977,-0.19884,258.53,"August 17, 15",-0.0019884
2015-08-16,261.865997,262.440002,257.040985,258.506989,258.506989,29717000,29717000,-3.35901,-1.28,259.33,"August 16, 15",-0.0128
2015-08-15,265.528992,266.666992,261.29599,261.550995,261.550995,19321100,19321100,-3.978,-1.5,263.17,"August 15, 15",-0.015
2015-08-14,264.131989,267.466003,261.477997,265.679993,265.679993,27091200,27091200,1.548,0.58607,264.87,"August 14, 15",0.0058607
2015-08-13,266.183014,266.231995,262.841003,264.079987,264.079987,27685500,27685500,-2.10303,-0.79007,264.38,"August 13, 15",-0.0079007
2015-08-12,270.597992,270.673004,265.468994,266.376007,266.376007,26815400,26815400,-4.22198,-1.56,267.51,"August 12, 15",-0.0156
2015-08-11,264.34201,270.385986,264.093994,270.385986,270.385986,25433900,25433900,6.04398,2.29,268.29,"August 11, 15",0.0229
2015-08-10,265.477997,267.032013,262.596008,264.470001,264.470001,20979400,20979400,-1.008,-0.37969,264.7,"August 10, 15",-0.0037969
2015-08-09,261.115997,267.002991,260.467987,265.083008,265.083008,23789600,23789600,3.96701,1.52,264.18,"August 09, 15",0.0152
2015-08-08,279.742004,279.928009,260.709991,260.997009,260.997009,58533000,58533000,-18.745,-6.7,267.21,"August 08, 15",-0.067
2015-08-07,278.740997,280.391998,276.365997,279.584991,279.584991,42484800,42484800,0.843994,0.30279,278.78,"August 07, 15",0.0030279
2015-08-06,281.906006,281.906006,278.403015,278.576996,278.576996,18792100,18792100,-3.32901,-1.18,279.63,"August 06, 15",-0.0118
2015-08-05,284.846985,285.501007,281.488007,281.881989,281.881989,20128000,20128000,-2.965,-1.04,282.96,"August 05, 15",-0.0104
2015-08-04,281.225006,285.714996,281.225006,285.217987,285.217987,21908700,21908700,3.99298,1.42,284.05,"August 04, 15",0.0142
2015-08-03,282.806,285.471008,280.233002,281.22699,281.22699,21474100,21474100,-1.57901,-0.55834,282.31,"August 03, 15",-0.0055834
2015-08-02,280.449005,283.032013,277.528992,282.614014,282.614014,17722200,17722200,2.16501,0.77198,281.06,"August 02, 15",0.0077198
2015-08-01,284.686005,284.932007,278.112,281.601013,281.601013,18995000,18995000,-3.08499,-1.08,281.55,"August 01, 15",-0.0108
2015-07-31,287.696014,288.959015,282.343994,284.649994,284.649994,23629100,23629100,-3.04602,-1.06,285.32,"July 31, 15",-0.0106
2015-07-30,289.102997,290.126007,286.567993,287.721985,287.721985,21635800,21635800,-1.38101,-0.47769,288.14,"July 30, 15",-0.0047769
2015-07-29,294.484009,294.536011,288.777008,289.589996,289.589996,24672600,24672600,-4.89401,-1.66,290.97,"July 29, 15",-0.0166
2015-07-28,293.632996,296.648987,293.423004,294.427002,294.427002,25453600,25453600,0.794006,0.27041,294.83,"July 28, 15",0.0027041
2015-07-27,292.639008,297.773987,287.450012,293.623993,293.623993,30592000,30592000,0.984985,0.33659,292.95,"July 27, 15",0.0033659
2015-07-26,288.640015,293.052002,287.705994,292.686005,292.686005,16032300,16032300,4.04599,1.4,291.15,"July 26, 15",0.014
2015-07-25,288.164001,290.733002,286.002014,288.696991,288.696991,20662200,20662200,0.53299,0.18496,288.48,"July 25, 15",0.0018496
2015-07-24,276.005005,289.252991,275.253998,288.278015,288.278015,37199400,37199400,12.27301,4.45,284.26,"July 24, 15",0.0445
2015-07-23,277.341003,278.110992,275.716003,276.049011,276.049011,18531300,18531300,-1.29199,-0.46585,276.63,"July 23, 15",-0.0046585
2015-07-22,275.657013,277.665985,274.381012,277.221985,277.221985,19389800,19389800,1.56497,0.56772,276.42,"July 22, 15",0.0056772
2015-07-21,278.881989,280.546997,275.419006,275.833008,275.833008,22930700,22930700,-3.04898,-1.09,277.27,"July 21, 15",-0.0109
2015-07-20,273.498993,278.980988,272.959991,278.980988,278.980988,22711400,22711400,5.482,2.0,276.97,"July 20, 15",0.02
2015-07-19,274.766998,275.670013,272.513,273.614014,273.614014,15332500,15332500,-1.15298,-0.41962,273.93,"July 19, 15",-0.0041962
2015-07-18,279.330994,282.527008,274.075012,274.901001,274.901001,25187100,25187100,-4.42999,-1.59,277.17,"July 18, 15",-0.0159
2015-07-17,278.091003,280.279999,272.042999,279.471985,279.471985,27591400,27591400,1.38098,0.49659,277.26,"July 17, 15",0.0049659
2015-07-16,286.041992,291.183014,275.23999,278.088989,278.088989,49482600,49482600,-7.953,-2.78,281.5,"July 16, 15",-0.0278
2015-07-15,288.045013,293.247986,285.367004,285.82901,285.82901,27486600,27486600,-2.216,-0.76933,288.15,"July 15, 15",-0.0076933
2015-07-14,292.033997,296.147003,286.638,287.463989,287.463989,28727200,28727200,-4.57001,-1.56,290.08,"July 14, 15",-0.0156
2015-07-13,310.826996,310.947998,281.010986,292.053986,292.053986,62053900,62053900,-18.77301,-6.04,294.67,"July 13, 15",-0.0604
2015-07-12,293.140015,314.394012,292.505005,310.867004,310.867004,56405000,56405000,17.72699,6.05,305.92,"July 12, 15",0.0605
2015-07-11,284.880005,298.506012,283.529999,293.11499,293.11499,41109900,41109900,8.23498,2.89,291.72,"July 11, 15",0.0289
2015-07-10,269.156006,294.591003,268.802002,284.894012,284.894012,100390000,100390000,15.73801,5.85,282.76,"July 10, 15",0.0585
2015-07-09,270.826996,272.334991,267.085999,269.227997,269.227997,40301200,40301200,-1.599,-0.59041,269.55,"July 09, 15",-0.0059041
2015-07-08,265.981995,272.971008,264.385986,270.785004,270.785004,36980200,36980200,4.80301,1.81,269.38,"July 08, 15",0.0181
2015-07-07,269.963013,271.341003,264.832001,266.207001,266.207001,28857600,28857600,-3.75601,-1.39,267.46,"July 07, 15",-0.0139
2015-07-06,271.108002,277.421997,267.600006,269.029999,269.029999,49154800,49154800,-2.078,-0.76649,271.35,"July 06, 15",-0.0076649
2015-07-05,260.804993,274.506012,258.700989,271.912994,271.912994,44156100,44156100,11.108,4.26,268.37,"July 05, 15",0.0426
2015-07-04,256.490997,261.457001,254.199997,260.885986,260.885986,15620400,15620400,4.39499,1.71,258.85,"July 04, 15",0.0171
2015-07-03,255.459,257.076996,253.505005,256.335999,256.335999,19033800,19033800,0.876999,0.3433,255.64,"July 03, 15",0.003433
2015-07-02,258.552002,261.631012,254.115997,255.412003,255.412003,21551900,21551900,-3.14,-1.21,257.05,"July 02, 15",-0.0121
2015-07-01,263.345001,265.171997,255.774002,258.621002,258.621002,27029800,27029800,-4.724,-1.79,259.86,"July 01, 15",-0.0179
2015-06-30,257.036011,267.867004,255.945999,263.071991,263.071991,44533800,44533800,6.03598,2.35,262.29,"June 30, 15",0.0235
2015-06-29,248.720993,257.173004,248.580994,257.063995,257.063995,34742900,34742900,8.343,3.35,254.27,"June 29, 15",0.0335
2015-06-28,250.955002,251.171997,247.434006,249.011002,249.011002,15137600,15137600,-1.944,-0.77464,249.21,"June 28, 15",-0.0077464
2015-06-27,243.548996,251.339005,243.117004,250.990005,250.990005,20488600,20488600,7.44101,3.06,248.48,"June 27, 15",0.0306
2015-06-26,242.604004,243.748993,241.552994,243.593994,243.593994,13983500,13983500,0.98999,0.40807,242.97,"June 26, 15",0.0040807
2015-06-25,240.365005,243.332001,240.365005,242.798996,242.798996,16133100,16133100,2.43399,1.01,242.17,"June 25, 15",0.0101
2015-06-24,244.281998,244.341003,240.514999,240.514999,240.514999,17344900,17344900,-3.767,-1.54,241.79,"June 24, 15",-0.0154
2015-06-23,246.927002,247.304001,243.132996,244.296005,244.296005,15108700,15108700,-2.631,-1.07,244.91,"June 23, 15",-0.0107
2015-06-22,243.968994,247.917007,243.779007,246.990005,246.990005,17692500,17692500,3.02101,1.24,246.23,"June 22, 15",0.0124
2015-06-21,245.100006,245.223999,241.882004,243.944,243.944,10600900,10600900,-1.15601,-0.47165,243.68,"June 21, 15",-0.0047165
2015-06-20,244.529999,245.828003,240.626999,245.212006,245.212006,20608100,20608100,0.682007,0.27891,243.89,"June 20, 15",0.0027891
2015-06-19,249.042999,250.977005,243.787003,244.606003,244.606003,23965300,23965300,-4.437,-1.78,246.46,"June 19, 15",-0.0178
2015-06-18,249.427994,252.108002,244.126999,249.007004,249.007004,30980200,30980200,-0.42099,-0.16878,248.41,"June 18, 15",-0.0016878
2015-06-17,250.822998,256.852997,246.475998,249.283997,249.283997,43858400,43858400,-1.539,-0.61358,250.87,"June 17, 15",-0.0061358
2015-06-16,236.764999,251.742004,236.121994,250.895004,250.895004,41612000,41612000,14.13001,5.97,246.25,"June 16, 15",0.0597
2015-06-15,233.421997,237.835999,233.421997,236.822998,236.822998,19912100,19912100,3.401,1.46,236.03,"June 15, 15",0.0146
2015-06-14,232.442001,234.858002,232.003998,233.542999,233.542999,12165900,12165900,1.101,0.47367,233.47,"June 14, 15",0.0047367
2015-06-13,229.919998,232.651993,229.210007,232.401993,232.401993,13305300,13305300,2.482,1.08,231.42,"June 13, 15",0.0108
2015-06-12,229.705002,231.057007,229.313004,229.981995,229.981995,14017700,14017700,0.276993,0.12059,230.12,"June 12, 15",0.0012059
2015-06-11,228.854996,230.287003,228.766998,229.705002,229.705002,14416000,14416000,0.850006,0.37142,229.59,"June 11, 15",0.0037142
2015-06-10,228.994995,229.781998,228.009995,228.802994,228.802994,15904800,15904800,-0.192001,-0.08384506,228.86,"June 10, 15",-0.0008384506
2015-06-09,228.537994,230.953995,227.929001,229.048004,229.048004,28353100,28353100,0.51001,0.22316,229.31,"June 09, 15",0.0022316
2015-06-08,222.878998,229.464005,222.839005,228.488998,228.488998,23378400,23378400,5.61,2.52,226.93,"June 08, 15",0.0252
2015-06-07,225.595993,226.194,222.651993,222.880997,222.880997,13318400,13318400,-2.715,-1.2,223.91,"June 07, 15",-0.012
2015-06-06,225.005005,225.718994,224.378998,225.619003,225.619003,11131500,11131500,0.613998,0.27288,225.24,"June 06, 15",0.0027288
2015-06-05,224.154007,225.968002,223.179001,224.951996,224.951996,18056500,18056500,0.797989,0.356,224.7,"June 05, 15",0.00356
2015-06-04,225.772003,226.580994,224.054001,224.324005,224.324005,14728100,14728100,-1.448,-0.64135,224.99,"June 04, 15",-0.0064135
2015-06-03,225.735992,227.404007,223.929993,225.873993,225.873993,17752400,17752400,0.138001,0.0611338,225.74,"June 03, 15",0.000611338
2015-06-02,222.893997,226.416,222.419006,225.802994,225.802994,20459000,20459000,2.909,1.31,224.88,"June 02, 15",0.0131
2015-06-01,230.233002,231.712997,221.296005,222.925995,222.925995,26090500,26090500,-7.30701,-3.17,225.31,"June 01, 15",-0.0317
2015-05-31,233.134995,233.251999,229.542007,230.190002,230.190002,14730800,14730800,-2.94499,-1.26,230.99,"May 31, 15",-0.0126
2015-05-30,237.091995,237.093002,232.046005,233.345001,233.345001,14098600,14098600,-3.74699,-1.58,234.16,"May 30, 15",-0.0158
2015-05-29,237.376999,237.522003,235.731003,237.095993,237.095993,14805000,14805000,-0.281006,-0.11838,236.78,"May 29, 15",-0.0011838
2015-05-28,237.257004,237.824005,236.651993,237.408005,237.408005,13829600,13829600,0.151001,0.06364449,237.29,"May 28, 15",0.0006364449
2015-05-27,237.065002,238.636002,236.695007,237.283005,237.283005,18837000,18837000,0.218003,0.09195917,237.54,"May 27, 15",0.0009195917
2015-05-26,237.104004,238.242004,235.692001,237.115997,237.115997,16425000,16425000,0.011993,0.00505812,237.02,"May 26, 15",5.05812e-05
2015-05-25,240.927002,241.020996,236.636993,237.110001,237.110001,14423900,14423900,-3.817,-1.58,238.26,"May 25, 15",-0.0158
2015-05-24,238.975998,241.977997,238.811005,240.953003,240.953003,11508000,11508000,1.977,0.82728,240.58,"May 24, 15",0.0082728
2015-05-23,240.285995,241.024994,238.690994,238.871994,238.871994,14605000,14605000,-1.414,-0.58847,239.53,"May 23, 15",-0.0058847
2015-05-22,235.320999,240.968994,235.059998,240.348007,240.348007,27003000,27003000,5.02701,2.14,238.79,"May 22, 15",0.0214
2015-05-21,234.016006,236.242004,233.835007,235.343994,235.343994,15108900,15108900,1.32799,0.56748,235.14,"May 21, 15",0.0056748
2015-05-20,231.889999,234.682999,231.841995,234.018005,234.018005,15499400,15499400,2.12801,0.91768,233.51,"May 20, 15",0.0091768
2015-05-19,233.037003,234.151001,231.817001,231.947006,231.947006,14241900,14241900,-1.09,-0.46774,232.64,"May 19, 15",-0.0046774
2015-05-18,236.886993,237.210007,232.460007,233.128006,233.128006,16780300,16780300,-3.75899,-1.59,234.27,"May 18, 15",-0.0159
2015-05-17,236.009995,238.024994,236.009995,236.802002,236.802002,11134300,11134300,0.792007,0.33558,236.95,"May 17, 15",0.0033558
2015-05-16,237.643997,237.697006,235.294998,236.153,236.153,11089700,11089700,-1.491,-0.62741,236.38,"May 16, 15",-0.0062741
2015-05-15,236.955002,238.753006,236.794998,237.604996,237.604996,16329400,16329400,0.649994,0.27431,237.72,"May 15, 15",0.0027431
2015-05-14,236.214005,237.798996,234.057007,236.929001,236.929001,24413700,24413700,0.714996,0.30269,236.26,"May 14, 15",0.0030269
2015-05-13,241.397995,243.703995,235.044998,236.376999,236.376999,27180100,27180100,-5.021,-2.08,238.38,"May 13, 15",-0.0208
2015-05-12,242.145004,242.880997,240.098999,241.112,241.112,19282600,19282600,-1.033,-0.42661,241.36,"May 12, 15",-0.0042661
2015-05-11,240.298996,244.270004,239.376007,242.158005,242.158005,20892300,20892300,1.85901,0.77362,241.93,"May 11, 15",0.0077362
2015-05-10,241.729004,244.067993,238.848999,240.296005,240.296005,15019100,15019100,-1.433,-0.59281,241.07,"May 10, 15",-0.0059281
2015-05-09,243.768997,247.804001,239.639008,241.832001,241.832001,19790500,19790500,-1.937,-0.7946,243.09,"May 09, 15",-0.007946
2015-05-08,237.203995,246.274994,236.274002,243.863007,243.863007,27445500,27445500,6.65901,2.81,242.14,"May 08, 15",0.0281
2015-05-07,229.662003,239.104996,228.572998,237.334,237.334,29064400,29064400,7.672,3.34,235.0,"May 07, 15",0.0334
2015-05-06,236.248993,236.453995,229.231003,229.781998,229.781998,29587200,29587200,-6.467,-2.74,231.82,"May 06, 15",-0.0274
2015-05-05,238.852005,239.203995,232.054001,236.121002,236.121002,23929100,23929100,-2.731,-1.14,235.79,"May 05, 15",-0.0114
2015-05-04,240.356003,242.638,237.809998,239.018005,239.018005,21223400,21223400,-1.338,-0.55667,239.82,"May 04, 15",-0.0055667
2015-05-03,234.880005,243.240005,234.082993,240.358002,240.358002,18494100,18494100,5.478,2.33,239.23,"May 03, 15",0.0233
2015-05-02,232.341003,235.727005,232.341003,234.929993,234.929993,12535500,12535500,2.58899,1.11,234.33,"May 02, 15",0.0111
2015-05-01,235.938995,238.966003,232.078995,232.078995,232.078995,18815300,18815300,-3.86,-1.64,234.37,"May 01, 15",-0.0164
2015-04-30,225.692993,239.563004,224.992996,236.145004,236.145004,33818600,33818600,10.45201,4.63,233.57,"April 30, 15",0.0463
2015-04-29,225.591003,227.039993,223.429993,225.807999,225.807999,18936500,18936500,0.216996,0.09619001,225.43,"April 29, 15",0.0009619001
2015-04-28,228.968994,229.494995,223.069,225.854996,225.854996,21469200,21469200,-3.114,-1.36,226.14,"April 28, 15",-0.0136
2015-04-27,219.429001,233.304993,218.022995,229.285995,229.285995,38574000,38574000,9.85699,4.49,226.87,"April 27, 15",0.0449
2015-04-26,226.410004,226.944,214.873993,219.429993,219.429993,28943700,28943700,-6.98001,-3.08,220.42,"April 26, 15",-0.0308
2015-04-25,231.235001,232.561005,226.337006,226.389999,226.389999,13957200,13957200,-4.845,-2.1,228.43,"April 25, 15",-0.021
2015-04-24,235.970001,236.304993,229.932999,231.268005,231.268005,21448700,21448700,-4.702,-1.99,232.5,"April 24, 15",-0.0199
2015-04-23,234.052994,236.475006,233.199005,236.462006,236.462006,17036000,17036000,2.40901,1.03,235.38,"April 23, 15",0.0103
2015-04-22,235.602005,237.908997,233.475998,234.175995,234.175995,23847900,23847900,-1.42601,-0.60526,235.19,"April 22, 15",-0.0060526
2015-04-21,224.619995,235.268997,224.300995,235.268997,235.268997,24978000,24978000,10.649,4.74,231.61,"April 21, 15",0.0474
2015-04-20,222.612,226.350998,221.977005,224.626007,224.626007,18364700,18364700,2.01401,0.90472,224.32,"April 20, 15",0.0090472
2015-04-19,223.455994,226.352997,222.373001,222.600006,222.600006,15021500,15021500,-0.855988,-0.38307,223.78,"April 19, 15",-0.0038307
2015-04-18,222.852997,224.315994,220.876007,223.356003,223.356003,12939000,12939000,0.503006,0.22571,222.85,"April 18, 15",0.0022571
2015-04-17,228.574997,228.906006,221.942001,222.882004,222.882004,20429800,20429800,-5.69299,-2.49,224.58,"April 17, 15",-0.0249
2015-04-16,223.917007,229.671997,223.917007,228.572998,228.572998,24805400,24805400,4.65599,2.08,227.39,"April 16, 15",0.0208
2015-04-15,219.072998,223.832993,218.649002,223.832993,223.832993,22562000,22562000,4.75999,2.17,222.1,"April 15, 15",0.0217
2015-04-14,224.759003,224.975998,216.322998,219.158997,219.158997,31719000,31719000,-5.60001,-2.49,220.15,"April 14, 15",-0.0249
2015-04-13,235.949997,236.934998,221.996002,224.587006,224.587006,31181800,31181800,-11.36299,-4.82,227.84,"April 13, 15",-0.0482
2015-04-12,236.535004,237.727997,233.494995,236.153,236.153,12387900,12387900,-0.382004,-0.1615,235.79,"April 12, 15",-0.001615
2015-04-11,236.016006,239.537003,234.175003,236.552002,236.552002,16365200,16365200,0.535996,0.2271,236.75,"April 11, 15",0.002271
2015-04-10,243.694,243.694,232.770996,236.072006,236.072006,28882000,28882000,-7.62199,-3.13,237.51,"April 10, 15",-0.0313
2015-04-09,244.751007,246.117996,239.399994,243.675995,243.675995,21643500,21643500,-1.07501,-0.43923,243.06,"April 09, 15",-0.0043923
2015-04-08,253.063995,253.847,244.214996,245.022003,245.022003,30086400,30086400,-8.04199,-3.18,247.69,"April 08, 15",-0.0318
2015-04-07,255.274002,255.804993,252.205002,253.179993,253.179993,18467400,18467400,-2.09401,-0.8203,253.73,"April 07, 15",-0.008203
2015-04-06,260.721008,261.798004,254.574997,255.492004,255.492004,20034200,20034200,-5.229,-2.01,257.29,"April 06, 15",-0.0201
2015-04-05,253.761002,260.674988,251.942001,260.597992,260.597992,19649200,19649200,6.83699,2.69,257.74,"April 05, 15",0.0269
2015-04-04,254.291,255.257996,251.100006,253.697006,253.697006,12493500,12493500,-0.593994,-0.23359,253.35,"April 04, 15",-0.0023359
2015-04-03,253.074005,256.042999,251.878998,254.322006,254.322006,23146600,23146600,1.248,0.49314,254.08,"April 03, 15",0.0049314
2015-04-02,247.089005,254.460999,245.416,253.005005,253.005005,26272600,26272600,5.916,2.39,250.96,"April 02, 15",0.0239
2015-04-01,244.223007,247.541,241.160004,247.272003,247.272003,22877200,22877200,3.049,1.25,245.32,"April 01, 15",0.0125
2015-03-31,247.453995,248.729996,242.738998,244.223999,244.223999,22672000,22672000,-3.23,-1.31,245.23,"March 31, 15",-0.0131
2015-03-30,242.878998,249.242004,239.214005,247.526001,247.526001,23009600,23009600,4.647,1.91,245.33,"March 30, 15",0.0191
2015-03-29,252.740005,253.139008,240.850006,242.712997,242.712997,21699400,21699400,-10.02701,-3.97,245.57,"March 29, 15",-0.0397
2015-03-28,246.975006,254.205002,246.975006,252.798004,252.798004,16040900,16040900,5.823,2.36,251.33,"March 28, 15",0.0236
2015-03-27,248.565994,256.811005,245.212997,247.029007,247.029007,17274900,17274900,-1.53699,-0.61834,249.68,"March 27, 15",-0.0061834
2015-03-26,246.276001,254.354004,244.904999,248.531998,248.531998,25730000,25730000,2.256,0.91604,249.26,"March 26, 15",0.0091604
2015-03-25,247.472,249.190002,236.514999,246.197006,246.197006,35866900,35866900,-1.27499,-0.51521,243.97,"March 25, 15",-0.0051521
2015-03-24,266.576996,267.002991,244.154999,245.595001,245.595001,40073700,40073700,-20.982,-7.87,252.25,"March 24, 15",-0.0787
2015-03-23,267.894989,277.296997,261.744995,266.73999,266.73999,22811900,22811900,-1.155,-0.43114,268.59,"March 23, 15",-0.0043114
2015-03-22,259.916992,269.747009,259.589996,267.959991,267.959991,18438100,18438100,8.043,3.09,265.77,"March 22, 15",0.0309
